Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,
Biblioteca digital de Mapas,,,,,,,,,,,,,,,,,,,,,,,,
Fecha de la consulta: 19/07/2023 18:46:33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
upc,titulo,titulo_ing,url,entidad,formatos,clvcarta,datum,edicion,coordenadas,escala,cobertura,serie,resolucion,tipofoto,vuelo,iin,sensor,indice_esp,satelite,resolucion_sat,restriccion,fecha_toma,unidad_edo,contacto
702825274511,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Madera","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Madera",/app/biblioteca/ficha.html?upc=702825274511, Chihuahua, SHP 618.96KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825291372,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Magdalena","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Magdalena",/app/biblioteca/ficha.html?upc=702825291372, Sonora, SHP 506.49KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825277994,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Magdalena","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Magdalena",/app/biblioteca/ficha.html?upc=702825277994, Jalisco, SHP 637.14KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825282561,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Magdalena Apasco","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Magdalena Apasco",/app/biblioteca/ficha.html?upc=702825282561, Oaxaca, SHP 682.13KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825279219,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Malinalco","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Malinalco",/app/biblioteca/ficha.html?upc=702825279219, México, SHP 810.70KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825276201,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Malinaltepec","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Malinaltepec",/app/biblioteca/ficha.html?upc=702825276201, Guerrero, SHP 845.22KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825293925,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Maltrata","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Maltrata",/app/biblioteca/ficha.html?upc=702825293925, Veracruz de Ignacio de la Llave, SHP 427.45KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825295523,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Maní","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Maní",/app/biblioteca/ficha.html?upc=702825295523, Yucatán, SHP 432.67KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275419,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Manuel Doblado","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Manuel Doblado",/app/biblioteca/ficha.html?upc=702825275419, Guanajuato, SHP 799.72KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825273446,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mapastepec","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mapastepec",/app/biblioteca/ficha.html?upc=702825273446, Chiapas, SHP 884.89KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275075,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mapimí","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mapimí",/app/biblioteca/ficha.html?upc=702825275075, Durango, SHP 432.31KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825280451,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marcos Castellanos","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marcos Castellanos",/app/biblioteca/ficha.html?upc=702825280451, Michoacán de Ocampo, SHP 490.03KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825293949,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mariano Escobedo","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mariano Escobedo",/app/biblioteca/ficha.html?upc=702825293949, Veracruz de Ignacio de la Llave, SHP 439.89KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825281946,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marín","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marín",/app/biblioteca/ficha.html?upc=702825281946, Nuevo León, SHP 474.19KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825276560,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marquelia","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marquelia",/app/biblioteca/ficha.html?upc=702825276560, Guerrero, SHP 652.99KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825274085,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marqués de Comillas","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Marqués de Comillas",/app/biblioteca/ficha.html?upc=702825274085, Chiapas, SHP 770.61KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825293956,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Martínez de la Torre","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Martínez de la Torre",/app/biblioteca/ficha.html?upc=702825293956, Veracruz de Ignacio de la Llave, SHP 879.55KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825276218,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mártir de Cuilapan","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mártir de Cuilapan",/app/biblioteca/ficha.html?upc=702825276218, Guerrero, SHP 1.10MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825282677,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mártires de Tacubaya","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mártires de Tacubaya",/app/biblioteca/ficha.html?upc=702825282677, Oaxaca, SHP 407.53KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825278021,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mascota","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mascota",/app/biblioteca/ficha.html?upc=702825278021, Jalisco, SHP 534.73KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272623,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matamoros","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matamoros",/app/biblioteca/ficha.html?upc=702825272623, Coahuila de Zaragoza, SHP 1.51MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825292126,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matamoros","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matamoros",/app/biblioteca/ficha.html?upc=702825292126, Tamaulipas, SHP 1.04MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825290450,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matehuala","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matehuala",/app/biblioteca/ficha.html?upc=702825290450, San Luis Potosí, SHP 834.34KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825282684,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matías Romero Avendaño","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matías Romero Avendaño",/app/biblioteca/ficha.html?upc=702825282684, Oaxaca, SHP 1.12MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825290825,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matlapa","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Matlapa",/app/biblioteca/ficha.html?upc=702825290825, San Luis Potosí, SHP 644.52KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825273477,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatán","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatán",/app/biblioteca/ficha.html?upc=702825273477, Chiapas, SHP 808.05KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825281212,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatepec","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatepec",/app/biblioteca/ficha.html?upc=702825281212, Morelos, SHP 602.45KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825290955,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatlán","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatlán",/app/biblioteca/ficha.html?upc=702825290955, Sinaloa, SHP 2.19MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825282691,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatlán Villa de Flores","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mazatlán Villa de Flores",/app/biblioteca/ficha.html?upc=702825282691, Oaxaca, SHP 486.74KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825293963,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mecatlán","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mecatlán",/app/biblioteca/ficha.html?upc=702825293963, Veracruz de Ignacio de la Llave, SHP 459.39KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825293970,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mecayapan","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Mecayapan",/app/biblioteca/ficha.html?upc=702825293970, Veracruz de Ignacio de la Llave, SHP 647.00KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
